G A ABRAMS	0.000000000000000
G A THOMPSON	0.000000053363899
G B MOHL	0.000000000000000
G C BHUYAN	0.000000000000000
G C MITCHELL	0.000000000000000
G C SERVOS	0.000000000000000
G DURFEE	0.000000000000000
G GARCIA	0.000000000000000
G GREVE	0.000000000000000
G J GARCIA	0.000000000000000
G L BRINKWORTH	0.000000000000000
G L LANDLE	0.000000000000000
G L ROSE	0.000000000000000
G M PETRIE	0.000000000000000
G MUDREY	0.000000000000000
G P WOOLLARD	0.000000005271469
G R KELLER	0.000000149622146
G S KOMPANIK	0.000000000000000
G S SASAGAWA	0.000000127453624
G S SZAVAKOVATS	0.000000000000000
G SIMMONS	0.000000000000000
G W CHASE	0.000000000000000
G W CROSBY	0.000000000000000
H A SNYDER	0.000000000000000
H D ACKERMAN	0.000000000000000
H E HATFIELD	0.000000000000000
H E KAUFMAN	0.000000000000000
H E KAUFMANN	0.000000000068850
H H SAWYER	0.000000000000000
H J CUMMING	0.000000000000000
H L YARGER	0.000000000000000
H P DEMUTH	0.000000000000000
H R BLANK	0.000000000000000
H R BURGER	0.000000000000000
H R JOESTING	0.000000000806027
H S FISHMAN	0.000000000000000
H TANG	0.000001660274475
H W OLIVER	0.000000531362711
H W POWERS	0.000000000000000
I NAKAGAWA	0.000000001453391
I THANGSUPHANICH	0.000000000000000
J A CARTER	0.000000000462037
J A MANCELLI	0.000000000000000
J A MANCINELLI	0.000000000000000
J A NEWHART	0.000000000000000
J A WHELAN	0.000000000463582
J AHERN	0.000000000000000
J B HERSEY	0.000000000000000
J B JOHNSON	0.000000000462037
J B KNOTTS JR	0.000000000000000
J B SPIELMAN	0.000000086011044
J C BEHRENDT	0.000000064206025
J C FITZPATRICK	0.000000000000000
J C GOGAS	0.000000000000000
J C ROSE	0.000000000513680
J C WALKER	0.000000000000000
J C WYNN	0.000000000000000
J C ZAHN	0.000000000000000
J CADY	0.000000000000005
J CANTWELL	0.000000000000000
J D FETT	0.000000000000000
J D HENDRICKS	0.000000000000000
J D PHILLIPS	0.000000018560583
J D RIETMAN	0.000000000000000
J D SCHOFIELD	0.000000000000000
J DENOYER	0.000000000000000
J E CARLSON	0.000000000000000
J E CASE	0.000000020334596
J E COLCORD	0.000000000000000
J E PLEVNIAK	0.000000000000000
J F HAMILTON	0.000000000000000
J FREDRICKS	0.000000000000000
J G CLEARY	0.000000000000000
J GARCIA	0.000000000000000
J GASCH	0.000000000000000
J H HASSEMER	0.000000000000000
J I GIMLETT	0.000000000000000
J K MITCHELL	0.000000000000000
J K OTTON	0.000000000000000
J K PHIBBS	0.000000000000000
J KASTANOWSKI	0.000000000000000
J KOO	0.000000000070003
J L BAER	0.000000000000000
J L BRUCE	0.000000000000000
J L GILMORE	0.000000000000000
J L WORZEL	0.000000000000000
J LAURENCE	0.000000000000000
J M COLLENDER	0.000000000000000
J M DUNLEAVY	0.000000000000000
J M GLEN	0.000000177246402
J M RUSSELL	0.000000000000000
J M THOMAS	0.000000000000000
J MACK	0.000000000000000
J MANCINELLI	0.000000000000000
J MONGES	0.000000000256840
J P EATON	0.000000000000000
J PATON	0.000000004190863
J R GACA	0.000000000000000
J R HOLLIS	0.000000000000000
J R MONTGOMERY	0.000000000000000
J R SUMNER	0.000000000000000
J REED	0.000000000000000
J S KLASNER	0.000000000000000
J S LEWIS	0.000000000000000
J S WATKINS	0.000000001625194
J SPARKMAN	0.000000000000000
J UP DE GRAFF	0.000000000000000
J V THIRUVATHUKAL	0.000000000328698
J W BERG	0.000000005187408
J W CADY	0.000000000000005
J W ERWIN	0.000000000000000
J W JONES	0.000000001744883
J ZEOSKY	0.000000000000000
K AID	0.000000000000000
K CHRISTOPHERSON	0.000000000326988
K D HOLDEN	0.000000000000000
K DAVIS	0.000000000000000
K FREDRICKS	0.000000000000000
K H KOENEN	0.000000000000000
K J DANTI	0.000000000000000
K J ONEILL	0.000000000000000
K L COOK	0.000000010074791
K L KITTLESON	0.000000000000000
K L OLIVER	0.000000000000000
K L SCHWARTZ	0.000000000000000
K L STRUNK	0.000000000000000
K MICKUS	0.000000008500168
K ORALRATMANEE	0.000000000000000
K PEREGRINE	0.000000000000000
K R BOND	0.000000000000000
K R CHRISTOPHERSON	0.000000000326988
K S KIRCHOFFSTEIN	0.000000000000000
L CORDELL	0.000000005915979
L D MCGINNIS	0.000000001609839
L F SERPA	0.000000000924074
L G THOMPSON	0.000000000000000
L J BARROWS	0.000000000000000
L J OCONNER	0.000000000000000
L M DORMAN	0.000000000000000
L MOWER	0.000000000000000
L O BACON	0.000000000000000
L RINEHART	0.000000000000000
L T LONG	0.000000000660464
L WILCOX	0.000000000000000
M A GINZEL	0.000000000000000
M A GROUT	0.000000000000000
M A PALMER	0.000000000000000
M A SABET	0.000000000000000
M A SMITH	0.000000000000000
M A ZUMBERGE	0.000000131156010
M BAER	0.000000000000000
M BAKER	0.000000009116372
M C RODRIGUEZ	0.000000000000000
M D HALL	0.000000000000000
M D KLEINKOPE	0.000000000000000
M D KLEINKOPF	0.000000084851751
M D THOMAS	0.000000018471845
M DIRINGER	0.000000000000000
M E HALLIDAY	0.000000000924074
M EDDY	0.000000000000000
M F KANE	0.000000118889527
M G HELFERTY	0.000000000000000
M G SIMMONS	0.000000000000000
M HANSEN	0.000000000000000
M J INNES	0.000000000000000
M J MOSES	0.000000000000000
M J SMITH	0.000000000000000
M K LARSON	0.000000000000000
M L ZOBACK	0.000000204884603
M M BALL	0.000000000000000
M M CASTLE	0.000000000000000
M M HEALY	0.000000000000000
M M KHATTAB	0.000000000000000
M N QURESHY	0.000000000000000
M O HALVERSON	0.000000000000000
M R BRICKEY	0.000000000000000
M R HAIDARIAN	0.000000000000000
M S SHERRARD	0.000000000000000
M SHERRARD	0.000000000000000
M TELLJOHANN	0.000000000000000
M W WEBRING	0.000000009182648
M WEBRING	0.000000113603731
N A OSTENSO	0.000000001096489
N C HARDING	0.000000001094398
N C STEENLAND	0.000000000000000
N E JOSTEN	0.000000000000000
N L KARASA	0.000000000000000
N M COLEMAN	0.000000000000000
N W KEERAN	0.000000000000000
P A BECK	0.000000000000000
P D EALY	0.000000000000000
P E BUCHHOLZ	0.000000000000000
P E BYERLY	0.000000000000000
P E JANSMA	0.000000059176464
P ERVIN	0.000000001998254
P JOHNSON	0.000002176136903
P L ANDERSON	0.000000000000000
P L LYONS	0.000000000000000
P LAPIERRE	0.000000000000000
P POPENOE	0.000000000000000
P S FISK	0.000000000000000
P VINTON	0.000000000000000
R A BOWERS	0.000000000000000
R A CREWDSON	0.000000000000000
R A MARTIN	0.000000000000000
R A PAYNE	0.000000000000000
R A STAWICKI	0.000000000000000
R ANDERSON	0.000000090544499
R B SMITH	0.000000065627818
R BERUFF	0.000000000000000
R BURCHETT	0.000000000000000
R C FAREWELL	0.000000000000000
R C FOX	0.000000000000000
R C GRAY	0.000000040513116
R C HOLMER	0.000000000000000
R C JACHENS	0.000002546293537
R C QUICK	0.000000000000000
R COUCH	0.000000005039197
R D BRACE	0.000000000000000
R E BRACKEN	0.000000067948840
R E MATTICK	0.000000000000000
R F MEYER	0.000000000000000
R F SAWYER	0.000000000000000
R F SIKORA	0.000000438949210
R G BATES	0.000000000000000
R G CHAPMAN	0.000000000000000
R G STANLEY	0.000000289911816
R G STEARNS	0.000000000000000
R H CARPENTER	0.000000000000000
R H CHAPMAN	0.000000000000000
R H SPINDLER	0.000000000000000
R HANSEN	0.000001890410571
R HENDRY	0.000000000000000
R IKOLA	0.000000000000005
R J BEAN	0.000000000000000
R J HENNINT	0.000000000000000
R J HORTON	0.000000001461611
R J IKOLA	0.000000000000005
R K EDQUIST	0.000000000000000
R K JOHNS	0.000000000000000
R L BURRIS	0.000000000000000
R L CARLSON	0.000000000094435
R L KOVACH	0.000000013018058
R L MORIN	0.000000133141372
R L STOVALL	0.000000000000000
R L WALLACE	0.000000000000000
R M IVERSON	0.000000000000000
R M PERRY	0.000000000000000
R M SENTERFIT	0.000000001008882
R MCCAFFREY	0.000000002548029
R N HARRIS	0.000000174884049
R P KUCKS	0.000000216555870
R P QUITZAU	0.000000000000000
R P SOULE	0.000000000000000
R R BERG	0.000000000000000
R R WAHL	0.000000008064937
R S CHENEY	0.000000000000000
R S FLEMING	0.000000000000000
R S LEIGHTY	0.000000000000000
R SIKORA	0.000000438949210
R T GREEN	0.000000000462037
R T WILLIAMS	0.000000000090958
R W BATSCHE	0.000000000000000
R W BROMERY	0.000000000000000
R W CASE	0.000000000000000
R W COUCH	0.000000005039197
R W DAVIS	0.000000000000000
R W LANKSTON	0.000000000000000
R W PLUME	0.000000000000000
R W SALTUS	0.000000622458985
R W SIMPSON	0.000000542317010
R W TANG	0.000000085564075
R WELTERAURER	0.000000000000000
S A DEVITO	0.000000000000000
S A MANYDEEDS	0.000000000000000
S B KOHRN	0.000000000000000
S B SMITHSON	0.000000000000000
S B SORENSEN	0.000000000000000
S C GRANT	0.000000000000000
S D FERGUSON	0.000000000000000
S D GARY	0.000000000000000
S DAUT	0.000000000000000
S E HAY	0.000000000000000
S F CARLE	0.000000021163297
S G GABBERT	0.000000000000000
S G TAYLOR	0.000000000000000
S H BIEHLER	0.000000000000000
S H BURCH	0.000000042231897
S I GUTMAN	0.000000000000000
S I HAMMER	0.000000000000000
S J JOHNSON	0.000000000000000
S K HUDSON HEATHCOTE	0.000000000000000
S K PAUL	0.000000000000000
S KATZ	0.000000000000000
S L DEAN	0.000000000000000
S L ROBBINS	0.000000060583006
S L SNYDER	0.000000000383815
S P HOOVER	0.000000000000000
S R SCHEU	0.000000000000000
S S JOHNSON	0.000000000000000
S S POTTS	0.000000000000000
S S PRIEST	0.000000000000000
S SHAFFER	0.000000000000000
S T WIGGER	0.000000000000000
T A PERROTT	0.000000000000000
T A SCHUTTER	0.000000001741969
T B GAGE	0.000000000000000
T B SMITH	0.000000858555926
T BAHATRAKARN	0.000000000000000
T C URBAN	0.000000000000005
T D WHIPPLE	0.000000000000000
T FLYNN	0.000000000000185
T G HILDENBRAND	0.000001499222001
T H WILSON	0.000000000000000
T HENNESSY	0.000000000000000
T L HEIRONIMUS	0.000000000000000
T L PEWE	0.000000000047122
T MCBRIDE	0.000000000000000
T R LAFEHR	0.000000001468980
U A UOTILA	0.000000000000000
V BANKEY	0.000000018113171
V E LANGENHEIM	0.000002152216272
V I MANN	0.000000000000000
V J FLANIGAN	0.000000000000000
V J GRAUCH	0.000000000000000
V L BANKEY	0.000000000000000
V L WEEKS	0.000000000000000
V W CHANDLER	0.000000036943691
W A BOTHNER	0.000000000000000
W A HEISKANEN	0.000000000000000
W A RINEHART	0.000000000328698
W B JOYNER	0.000000000000000
W B MILLER	0.000000000000000
W B WOODSON	0.000000000000000
W D BRUMBAUGH	0.000000000000000
W D WEAVER	0.000000000000000
W E ALLEN	0.000000000000000
W E BLACK	0.000000000000000
W E BONINI	0.000000020972902
W E DAVIS	0.000000000000000
W E DOLL	0.000000000035060
W F HANNA	0.000000189607423
W F ISHERWOOD	0.000000002044612
W H DIMENT	0.000000000000005
W HINZE	0.000000249854254
W I SILVER	0.000000000000000
W J HENRICH	0.000000000000000
W J HINZE	0.000000219363306
W L RAMBO	0.000000000000000
W L WENG	0.000000000000000
W LEMMON	0.000000000000000
W M DAVIS	0.000000000000000
W M DOLAN	0.000000000000000
W M PHILLIPS	0.000000000000000
W O BOLLA	0.000000000000000
W P ROGERS	0.000000000000000
W PE	0.000000000000000
W R OGLESBY	0.000000000000000
W SCHMIDT	0.000000000000000
W T KINOSHITA	0.000000000000000
W THOMPSON	0.000000000000000
W W BLACK	0.000000000000000
W W DOLL	0.000000000000000
W W JOHNSON	0.000000000000000
X FARNHAM	0.000000000000000
X FRAST	0.000000000000000
X HARDING	0.000000000000000
X MEYER	0.000000000000000
X SONTAG	0.000000000000000
X STEWART	0.000000000000000
X WEART	0.000000000000000
Y F WANG	0.000000000000000
Y FRANCIS	0.000000000000000
Y ROTSTEIN	0.000000000000000
Y Y YOUASH	0.000000000000000
Z F DANES	0.000000000000000
